STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
13,269,950200,140000US13269950200,13269950200,13269950200,Taylor County,Georgia,GA,Census Tract 9502; Taylor County; Georgia,2114,298,1696,1.7961,0.7661,0.9961,0.5144,2.3031,0.7576,29.3,0.4612,0.4612,0.4612,46.673,0.8154,21.7,0.8648,3.8,0.4017,20.2,0.3306,40.5,0.8588,10.9,0.7102,24.2,0.8949,4.8764,0.8053,19.1,0.6476,16.4,0.2058,22.3,0.9091,1.2,0.4943,2.2568,0.7176,22.2,0.9093,1.2,0.7129,1.6222,0.9374,9.2166,0.8746,0,0,0,0,0.1051,0.172,30,0.4976,0.6696,0.1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7462,0.8703,48.2,0.4191,5.4167,0.8322,2.1216,0.872,26.5238,0.5106,30.483,0.2804,0,0,0.791,0.3712,0.261,0.3484,0,0.3484,0.3484,3.9306,0.1215,12,0.8415,1,9,0.632,0,10,0.9088,1,18.8,0.7053,1,18.8,0.9382,1,4,0.8,6,0.0988,0.0988,0.0988,0,0,5,0.1723,0.1723,0.1711,0,0,1,50.2727,0.8442,9,0.0868,0.6018,9,0.3333,0.0301,9,1.0603,0.2985,9,0.0833,0.7114,9,2.486,0.7944,2.7571,0.507,561,26.5,0,0,40,1.9,0,0,0,0,19,0.9,0,0,0,-999,-999
13,275,960601,140000US13275960601,13275960601,13275960601,Thomas County,Georgia,GA,Census Tract 9606.01; Thomas County; Georgia,3253,421,5368,1.0412,0.3551,0.8412,0.3881,1.2287,0.1912,31.3,0.4847,0.4847,0.4847,20.6349,0.3431,4.8,0.2764,3,0.2975,28.2,0.4755,22.3,0.4305,6,0.443,6.6,0.3083,2.5743,0.2911,23.1,0.8115,23.2,0.6004,14.2,0.5965,0,0,2.0084,0.5153,3,0.6503,2.1,0.7908,1.4411,0.854,6.5085,0.4516,0,0,0,0,0.1688,0.3612,30,0.4976,0.8588,0.2426,0,0,26.994,0.5718,0,0,7.6231,0.7652,0,0,0,0,1.337,0.5541,99.7091,0.568,70.3,0.6671,9.5667,0.4476,1.6827,0.5446,82.7049,0.7191,99.4456,0.5874,0,0,1.3065,0.6309,0.071,0.1953,0,0.1953,0.1953,5.3803,0.3896,9.6,0.2258,0,9.9,0.7768,1,6.6,0.4422,0,13.7,0.1483,0,10.9,0.3611,0,1,0.2,4.6,0.0602,0.0602,0.0602,0,0,4.6,0.1365,0.1365,0.1356,0,0,1,24.8182,0.6537,9,0.2279,0.8727,9,0.5,0.0754,9,1.6803,0.4494,9,0,0,0,2.0512,0.6236,2.2479,0.1875,777,23.9,90,2.8,49,1.5,18,0.6,0,0,84,2.6,0,0,0,-999,-999
13,275,961000,140000US13275961000,13275961000,13275961000,Thomas County,Georgia,GA,Census Tract 9610; Thomas County; Georgia,4314,512,2902,1.6785,0.7126,1.0785,0.5806,1.9466,0.5789,28.5,0.4514,0.4514,0.4514,36.4154,0.6666,14.9,0.7342,13.2,0.9367,17.7,0.28,28,0.6111,14.7,0.8298,9.8,0.4696,4.528,0.7376,20.8,0.7271,21.7,0.5038,16.5,0.7234,1,0.46,2.4143,0.8196,36,0.9682,2.5,0.8165,1.7847,0.982,9.1784,0.8703,0,0,0.091,0.5886,0.0771,0.0875,30,0.4976,1.1737,0.3816,0,0,3.0456,0.3819,0,0,0,0,0,0,0,0,0.3819,0.1881,73.2654,0.7121,24,0.1908,4.3889,0.9223,1.8252,0.6733,29.9812,0.5272,34.2021,0.2977,0,0,0.8249,0.3868,0.175,0.2796,0,0.2796,0.2796,4.4853,0.2082,10.8,0.5656,0,9.3,0.6799,1,8.7,0.7836,1,17.4,0.5557,0,14.3,0.7357,1,3,0.6,4.6,0.0602,0.0602,0.0602,0,0,6.2,0.2827,0.2827,0.2803,0,0,1,27.6818,0.6778,9,0.2442,0.8946,9,0.5,0.0754,9,1.4716,0.4089,9,0.0278,0,2,2.0567,0.6253,2.3996,0.2681,785,18.2,306,7.1,139,3.2,0,0,0,0,0,0,0,0,0,-999,-999
13,277,960200,140000US13277960200,13277960200,13277960200,Tift County,Georgia,GA,Census Tract 9602; Tift County; Georgia,2701,477,1357,1.2771,0.4993,0.6771,0.2612,1.7655,0.4763,22.4,0.3686,0.3686,0.3686,36.5563,0.6688,14.1,0.712,4.5,0.4877,17.4,0.2734,13,0.114,14.1,0.8145,24.5,0.8987,3.9691,0.6143,20.7,0.7227,23.3,0.6066,10.9,0.3752,0,0,1.7045,0.2732,30.5,0.9511,0,0,0.9511,0.6284,6.9933,0.5374,0,0,0.182,0.7498,0.1092,0.1852,30,0.4976,1.4326,0.4842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4535,0.9641,31.4,0.2517,4.875,0.8816,2.0974,0.8591,0,0,31.9199,0.2876,0,0,0.2876,0.0916,0.134,0.2487,0,0.2487,0.2487,4.0663,0.1397,10.7,0.5367,0,9.6,0.7294,1,8.6,0.7708,1,16.8,0.484,0,15.2,0.8011,1,3,0.6,7.6,0.1541,0.1541,0.1541,0,0,4.2,0.1039,0.1039,0.1031,0,0,1,28,0.686,9,0.1987,0.8403,9,0.3333,0.0301,9,1.3666,0.3839,9,0.0556,0.5198,9,2.4601,0.7858,2.7181,0.4884,338,12.5,222,8.2,0,0,0,0,0,0,37,1.4,9,0.3,0,-999,-999
13,279,970101,140000US13279970101,13279970101,13279970101,Toombs County,Georgia,GA,Census Tract 9701.01; Toombs County; Georgia,2690,485,1226,1.9064,0.8115,1.1064,0.6022,2.4896,0.8349,40.7,0.5824,0.5824,0.5824,59.0145,0.923,23,0.8814,5.3,0.5748,42.6,0.6702,41.9,0.8764,16.3,0.8645,27.7,0.9319,5.7222,0.9365,15.8,0.4688,34,0.9633,28,0.9741,1,0.46,2.8662,0.9734,45.1,0.985,1.2,0.7129,1.6979,0.9622,10.8687,0.9904,0,0,0,0,0.0749,0.0824,30,0.4976,0.58,0.1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.676,0.9475,52.5,0.4661,3.9583,0.9501,2.3637,0.9677,12.7904,0.4315,15.4168,0.1995,0,0,0.631,0.3189,0.219,0.3167,0,0.3167,0.3167,3.8914,0.116,11.4,0.7278,1,7.5,0.4256,0,8.5,0.7571,1,19.8,0.7896,1,16.1,0.8497,1,4,0.8,10.2,0.2978,0.2978,0.2978,0,0,3.8,0.0824,0.0824,0.0817,0,0,1,25.7727,0.6609,9,0.2688,0.9324,9,0.375,0.0418,9,1.3239,0.3765,9,0.0556,0.5198,9,2.5314,0.8136,2.9116,0.5832,651,24.2,305,11.3,4,0.1,2,0.1,0,0,133,4.9,0,0,0,-999,-999
13,279,970102,140000US13279970102,13279970102,13279970102,Toombs County,Georgia,GA,Census Tract 9701.02; Toombs County; Georgia,1693,506,1276,1.5165,0.6317,0.9165,0.4496,1.7816,0.4858,39.7,0.5732,0.5732,0.5732,50.6792,0.8583,14.8,0.7315,1.1,0.0773,39.5,0.6342,26.5,0.5677,17.7,0.8886,49.7,0.9957,4.7533,0.782,20.3,0.704,8,0.0429,39.3,0.9975,3,0.6737,2.4181,0.8218,23.9,0.9197,0,0,0.9197,0.5942,8.6643,0.806,0,0,0,0,0.0749,0.0824,30,0.4976,0.58,0.1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2983,0.9706,38.8,0.3211,3.9583,0.9501,2.2418,0.9297,16.4479,0.455,26.7753,0.2634,0,0,0.7184,0.3477,0.213,0.3104,0,0.3104,0.3104,3.8506,0.1105,11,0.6239,0,8.2,0.5167,0,8.3,0.7304,1,18.8,0.7053,1,14.8,0.7743,1,3,0.6,10.4,0.3122,0.3122,0.3122,0,0,4,0.0944,0.0944,0.0937,0,0,1,22.5909,0.6364,9,0.2688,0.9324,9,0.375,0.0418,9,1.3239,0.3765,9,0.0278,0,2,1.9871,0.5901,2.3937,0.2651,522,30.8,74,4.4,0,0,44,2.6,0,0,32,1.9,0,0,0,-999,-999
13,279,970302,140000US13279970302,13279970302,13279970302,Toombs County,Georgia,GA,Census Tract 9703.02; Toombs County; Georgia,2449,499,1750,1.0233,0.3438,0.8233,0.3738,1.1793,0.17,18.7,0.3127,0.3127,0.3127,33.2788,0.6113,7.9,0.4638,6,0.6414,40.9,0.6512,14.3,0.1487,12.3,0.7608,8.4,0.4008,3.678,0.5454,18.9,0.6376,26.5,0.7814,13.9,0.5782,0,0,1.9972,0.5049,13.4,0.8332,0.9,0.6739,1.5071,0.8871,7.495,0.6244,0,0,0,0,0.1059,0.1745,30,0.4976,0.6721,0.1608,0,0,0,0,0,0,2.7379,0.7097,0,0,0,0,0.7097,0.3124,25.1133,0.865,56.6,0.5112,7.0333,0.6624,2.0386,0.8243,9.915,0.413,47.1278,0.35,0,0,0.763,0.3621,0.134,0.2487,0,0.2487,0.2487,4.4321,0.1989,10.5,0.4749,0,8.9,0.6162,0,7.6,0.623,0,15.7,0.3497,0,13.6,0.6738,1,1,0.2,10.2,0.2978,0.2978,0.2978,0,0,3.6,0.0706,0.0706,0.0699,0,0,1,22.9091,0.6401,9,0.187,0.8233,9,0.375,0.0418,9,1.1252,0.3189,9,0,0,0,1.8241,0.5074,2.1925,0.156,293,12,147,6,6,0.2,12,0.5,0,0,0,0,0,0,0,-999,-999
13,281,960100,140000US13281960100,13281960100,13281960100,Towns County,Georgia,GA,Census Tract 9601; Towns County; Georgia,4545,320,5025,1.0083,0.3341,0.6083,0.2139,1.0436,0.1169,8.1,0.1235,0.1235,0.1235,28.8206,0.5203,8,0.469,3,0.2975,15.3,0.2288,20.4,0.3615,10.8,0.7062,16,0.7158,3.2991,0.4557,27.4,0.9074,14,0.1283,17.9,0.7843,0.1,0.2298,2.0498,0.5524,13.4,0.8332,15.5,0.965,1.7982,0.9843,7.2706,0.5873,0.091,0.3188,0,0,0.0775,0.0886,20,0.0434,0.4508,0.0911,0,0,2.9553,0.3802,0,0,0,0,0,0,0,0,0.3802,0.1876,84.3043,0.672,15.8,0.1323,7.3333,0.6327,1.437,0.2943,0,0,38.1852,0.3144,0,0,0.3144,0.098,0.146,0.2576,0,0.2576,0.2576,2.84,0.021,10,0.3285,0,11.7,0.9388,1,9.6,0.8788,1,15.3,0.3045,0,13,0.6132,0,2,0.4,5.4,0.0777,0.0777,0.0777,0,0,4.9,0.1638,0.1638,0.1627,0,0,1,33.7273,0.7347,9,0.0117,0.2158,9,0.2917,0.0221,9,2.6867,0.5741,9,0,0,0,1.5467,0.3579,1.7882,0.0353,150,3.3,142,3.1,2,0,5,0.1,5,0.1,50,1.1,12,0.3,0,-999,-999
13,293,010100,140000US13293010100,13293010100,13293010100,Upson County,Georgia,GA,Census Tract 101; Upson County; Georgia,2823,350,2040,1.5001,0.6228,0.9001,0.4361,2.1241,0.6737,13.3,0.2239,0.2239,0.2239,35.8402,0.6565,9.7,0.5535,5.5,0.5945,19.1,0.3092,17.2,0.2447,15.5,0.8477,26.1,0.9169,4.123,0.6514,17.8,0.5801,18.5,0.3069,17.4,0.7635,0,0,1.6505,0.2387,25.1,0.9263,0,0,0.9263,0.6014,6.9237,0.525,0.091,0.3188,0,0,0.0938,0.1367,30,0.4976,0.9531,0.2849,0,0,6.0479,0.4276,0,0,0,0,0,0,0,0,0.4276,0.2022,9.9141,0.9277,39.4,0.3269,3.5833,0.9698,2.2244,0.9228,16.6715,0.456,0.7205,0.1035,7.3293,0.891,1.4505,0.8667,0.145,0.2569,0,0.2569,0.2569,5.3125,0.3751,10.9,0.595,0,9.5,0.7131,1,9,0.8199,1,18.1,0.6338,0,14.3,0.7357,1,3,0.6,4.8,0.0637,0.0637,0.0637,0,0,4.9,0.1638,0.1638,0.1627,0,0,1,52.8182,0.8584,9,0.0643,0.5472,9,0.9167,0.192,9,0.9804,0.2764,9,0.1667,0.8922,9,2.7662,0.9045,2.9937,0.624,348,12.3,0,0,0,0,0,0,0,0,28,1,0,0,0,-999,-999
13,297,110400,140000US13297110400,13297110400,13297110400,Walton County,Georgia,GA,Census Tract 1104; Walton County; Georgia,8251,1061,7059,1.9476,0.8271,1.1476,0.6316,2.0043,0.6103,62.3,0.7472,0.7472,0.7472,58.9852,0.9228,23.4,0.8857,4.2,0.4524,55,0.7926,35.1,0.7727,12.6,0.7707,12,0.5665,5.1634,0.855,13,0.3154,31.4,0.9286,14.8,0.6335,0,0,1.8775,0.4016,3.4,0.6625,2.2,0.7977,1.4602,0.8637,9.2483,0.8782,0.091,0.3188,0,0,0.2027,0.4581,40,0.9248,1.7017,0.5797,0,0,2.9365,0.3798,0,0,0,0,0,0,0,0,0.3798,0.1875,30.1632,0.8474,40.5,0.3384,6.8333,0.6854,1.8712,0.7096,2.9167,0.3603,35.795,0.3043,0,0,0.6646,0.3297,0.071,0.1953,0,0.1953,0.1953,4.8126,0.2694,13,0.9386,1,7.4,0.4139,0,9.4,0.8612,1,22.6,0.9323,1,18.3,0.9271,1,4,0.8,3.6,0.0291,0.0291,0.0291,0,0,4.5,0.127,0.127,0.1262,0,0,1,47.7273,0.8316,9,0.0522,0.5229,9,0.4167,0.0526,9,1.2636,0.3618,9,0,0,0,1.7689,0.4785,1.925,0.0567,4735,57.4,217,2.6,17,0.2,0,0,0,0,152,1.8,17,0.2,0,-999,-999
13,299,950200,140000US13299950200,13299950200,13299950200,Ware County,Georgia,GA,Census Tract 9502; Ware County; Georgia,7579,767,8363,1.8844,0.8026,1.4844,0.8295,2.5806,0.8664,28.3,0.4492,0.4492,0.4492,41.171,0.7427,27.4,0.9223,2.9,0.2837,26.6,0.449,20.4,0.3615,19.4,0.9127,32.3,0.9624,4.6343,0.7592,13.3,0.332,19.1,0.341,19.1,0.8279,0,0,1.5009,0.1624,29.2,0.946,27.2,0.9791,1.9251,0.9973,8.5095,0.7844,0,0,0.091,0.5886,0.096,0.1434,30,0.4976,1.2296,0.4056,0,0,8.1071,0.4511,3.0215,0.4965,3.3698,0.7198,0,0,0,0,1.6674,0.6939,3.8957,0.9567,40.9,0.3428,4.5833,0.9076,2.2071,0.9149,34.0158,0.546,41.0383,0.3258,5.4721,0.8812,1.753,0.9176,0,0,0,0,0,6.8571,0.7,10.7,0.5367,0,8,0.4897,0,8.7,0.7836,1,19.5,0.7676,1,13.4,0.655,0,2,0.4,9.2,0.2303,0.2303,0.2303,0,0,3.7,0.0753,0.0753,0.0747,0,0,1,23.5455,0.6448,9,0.2919,0.9521,9,0.4167,0.0526,9,1.067,0.2992,9,0.1667,0.8922,9,2.8409,0.9234,3.1465,0.6962,1740,23,167,2.2,125,1.6,26,0.3,8,0.1,80,1.1,0,0,0,-999,-999
13,305,970500,140000US13305970500,13305970500,13305970500,Wayne County,Georgia,GA,Census Tract 9705; Wayne County; Georgia,6084,616,4393,1.924,0.8186,1.724,0.9338,2.167,0.6942,45.1,0.6225,0.6225,0.6225,36.4485,0.667,18.8,0.819,9.7,0.8571,42.6,0.6702,26.2,0.5584,18.8,0.9051,11,0.5236,5.0004,0.8276,12.7,0.3003,21.7,0.5038,20.2,0.8614,1,0.46,2.1255,0.6155,3.5,0.6655,24.4,0.9765,1.642,0.9446,9.3904,0.8939,0,0,0.091,0.5886,0.1257,0.2344,30,0.4976,1.3206,0.4438,0,0,30.1373,0.5861,4.4026,0.512,10.9129,0.7862,0,0,0,0,1.8843,0.7812,31.2785,0.8434,72.4,0.6908,7.5833,0.6072,2.1414,0.8828,98.8675,0.7917,65.5101,0.4179,21.3321,0.9288,2.1384,0.9596,0.026,0.1512,0,0.1512,0.1512,7.6359,0.8301,10.6,0.5055,0,6.5,0.3101,0,7.5,0.6064,0,18.1,0.6338,0,15,0.7879,1,1,0.2,12,0.4486,0.4486,0.4486,0,0,3,0.0584,0.0584,0.0579,0,0,0,16.2273,0.5502,9,0.3039,0.9566,9,0.3333,0.0301,9,1.0825,0.309,9,0.0278,0,2,1.8459,0.5174,2.3529,0.243,1837,30.2,735,12.1,12,0.2,9,0.1,0,0,9,0.1,142,2.3,0,-999,-999
13,313,000304,140000US13313000304,13313000304,13313000304,Whitfield County,Georgia,GA,Census Tract 3.04; Whitfield County; Georgia,3438,535,5214,0.7336,0.1769,0.7336,0.3029,0.8541,0.0623,38.7,0.5635,0.5635,0.5635,35.2286,0.6456,27.1,0.9201,4.8,0.5218,19,0.3072,20.4,0.3615,25.5,0.9617,3.5,0.1447,3.8626,0.5892,15.4,0.4467,17.5,0.2551,5.8,0.0692,12.1,0.9036,1.6746,0.2539,21.2,0.9023,0,0,0.9023,0.5755,7.003,0.5391,0,0,0,0,0.2203,0.5047,30,0.4976,1.0023,0.3067,0,0,25.8939,0.5667,0,0,0,0,0,0,0,0,0.5667,0.2571,26.4426,0.8601,17.1,0.1415,5.3958,0.833,1.8346,0.6812,65.169,0.6604,0,0,0,0,0.6604,0.3282,0.252,0.3419,0,0.3419,0.3419,4.4059,0.1945,10.3,0.4145,0,7.8,0.4639,0,6.9,0.5003,0,17.8,0.6015,0,12.5,0.5577,0,0,0,5.2,0.0721,0.0721,0.0721,0,0,5.3,0.1991,0.1991,0.1975,0,0,1,25.7727,0.6609,9,0.0234,0.367,9,0.9167,0.192,9,3.3087,0.6132,9,0,0,0,1.8331,0.5114,2.1043,0.1205,33,1,1296,37.7,0,0,0,0,0,0,0,0,0,0,0,-999,-999
13,313,001500,140000US13313001500,13313001500,13313001500,Whitfield County,Georgia,GA,Census Tract 15; Whitfield County; Georgia,6128,930,10389,1.5891,0.6684,1.5891,0.8786,1.7392,0.4608,22.5,0.3701,0.3701,0.3701,48.0477,0.8315,19.3,0.8273,13.8,0.9446,41.7,0.66,33,0.7318,9.8,0.663,25.4,0.9098,5.568,0.9156,18,0.591,16.6,0.2145,16.6,0.7279,4.4,0.745,2.2784,0.7325,21.5,0.9042,0.2,0.443,1.3472,0.8075,9.5637,0.9117,0,0,0,0,0.2641,0.6089,30,0.4976,1.1065,0.3525,0,0,62.8861,0.7044,26.4261,0.6283,29.222,0.8532,0,0,0,0,2.1859,0.8306,44.2805,0.8014,37.3,0.3058,4.7111,0.8956,2.0028,0.8021,59.6078,0.6414,52.0539,0.3683,0,0,1.0097,0.4703,0.37,0.4292,0,0.4292,0.4292,6.7341,0.6774,10.3,0.4145,0,8,0.4897,0,7.1,0.5371,0,18.1,0.6338,0,12.8,0.5925,0,0,0,5.6,0.084,0.084,0.084,0,0,5.6,0.2301,0.2301,0.2283,0,0,1,28.6364,0.6935,9,0.0234,0.367,9,0.9167,0.192,9,3.3087,0.6132,9,0,0,0,1.8657,0.5304,2.1798,0.1501,312,5.1,963,15.7,33,0.5,0,0,0,0,73,1.2,0,0,0,-999,-999
13,315,960200,140000US13315960200,13315960200,13315960200,Wilcox County,Georgia,GA,Census Tract 9602; Wilcox County; Georgia,1373,195,455,1.4433,0.5922,0.8433,0.3899,1.8851,0.5454,34.7,0.5225,0.5225,0.5225,38.3206,0.6985,14.9,0.7342,1.6,0.1242,10,0.1199,19.9,0.3433,11.2,0.7221,38.4,0.983,3.7252,0.5566,21.3,0.7477,17.5,0.2551,15.7,0.6828,0,0,1.6856,0.2611,24.1,0.921,4.6,0.8953,1.8163,0.9868,7.7496,0.6671,0,0,0.091,0.5886,0.0781,0.0901,30,0.4976,1.1763,0.3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5416,0.9692,56,0.5046,3.8333,0.9586,2.4324,0.9811,1.9288,0.3511,2.2392,0.1152,0,0,0.4663,0.151,0.105,0.2251,0,0.2251,0.2251,4.3001,0.1762,11,0.6239,0,9.3,0.6799,1,9.2,0.8413,1,17.7,0.5899,0,16,0.845,1,3,0.6,7.4,0.1466,0.1466,0.1466,0,0,4.2,0.1039,0.1039,0.1031,0,0,1,34.3636,0.7432,9,0.1641,0.7855,9,0.2083,0.0132,9,1.1742,0.33,9,0.0556,0.5198,9,2.3917,0.7604,2.6422,0.4418,449,32.7,26,1.9,0,0,0,0,1,0.1,0,0,0,0,0,-999,-999
13,313,000700,140000US13313000700,13313000700,13313000700,Whitfield County,Georgia,GA,Census Tract 7; Whitfield County; Georgia,4525,602,2041,0.672,0.1475,0.672,0.2574,0.8029,0.0508,12.1,0.2023,0.2023,0.2023,32.9409,0.6048,11.7,0.6345,11.9,0.9157,14.6,0.2144,15.2,0.1763,16,0.858,9.3,0.4456,3.8493,0.5861,17.6,0.569,22.6,0.5631,11.5,0.4184,1.1,0.4781,2.0286,0.5336,18.8,0.8844,0,0,0.8844,0.5594,6.9646,0.5322,0,0,0,0,0.2278,0.5233,30,0.4976,1.0209,0.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1035,0.7747,39.7,0.3298,4.6597,0.9016,2.0061,0.8044,0.4367,0.3322,26.2355,0.2611,0,0,0.5933,0.2151,0.396,0.4467,0,0.4467,0.4467,4.067,0.1398,10.2,0.3849,0,8.9,0.6162,0,7.3,0.5726,0,17.2,0.5318,0,12.2,0.5232,0,0,0,5.6,0.084,0.084,0.084,0,0,5.2,0.189,0.189,0.1876,0,0,1,28,0.686,9,0.0234,0.367,9,0.9167,0.192,9,3.3087,0.6132,9,0.0278,0,2,1.8582,0.5268,2.1312,0.1309,9,0.2,400,8.8,51,1.1,0,0,0,0,86,1.9,0,0,0,-999,-999
13,317,010302,140000US13317010302,13317010302,13317010302,Wilkes County,Georgia,GA,Census Tract 103.02; Wilkes County; Georgia,3363,372,3867,2.0853,0.8747,1.2853,0.7198,2.3007,0.7565,57,0.7125,0.7125,0.7125,45.5801,0.8023,17,0.7837,2,0.1698,37.4,0.6082,29.8,0.6586,17.9,0.8918,56.1,0.9977,4.9121,0.8122,31,0.9454,10.7,0.0682,18.5,0.8067,0,0,1.8203,0.3565,20,0.8938,2.6,0.8217,1.7155,0.9671,9.1604,0.8683,0,0,0.091,0.5886,0.0885,0.1211,30,0.4976,1.2073,0.3966,0,0,5.1677,0.4157,0,0,0,0,0,0,0,0,0.4157,0.1987,32.1832,0.8403,56.7,0.5123,5.4333,0.8292,2.1818,0.903,12.575,0.4302,19.3554,0.2239,1.8114,0.85,1.5041,0.8771,0.07,0.1941,0,0.1941,0.1941,5.503,0.417,12.1,0.8555,1,8.4,0.5435,0,10.2,0.9218,1,18.8,0.7053,1,20.3,0.9623,1,4,0.8,3.8,0.0338,0.0338,0.0338,0,0,5.6,0.2301,0.2301,0.2283,0,0,1,63.3182,0.9241,9,0.0632,0.5463,9,0.3333,0.0301,9,2.2864,0.5375,9,0.0278,0,2,2.038,0.6165,2.3019,0.2154,1872,55.7,14,0.4,0,0,0,0,0,0,14,0.4,16,0.5,0,-999,-999
13,289,060101,140000US13289060101,13289060101,13289060101,Twiggs County,Georgia,GA,Census Tract 601.01; Twiggs County; Georgia,2628,387,1088,1.4665,0.6046,0.8665,0.4083,1.5884,0.3759,13.3,0.2239,0.2239,0.2239,31.7732,0.5812,20.3,0.8438,1.9,0.158,10.7,0.1335,24.6,0.5081,12.6,0.7707,16,0.7158,3.7111,0.5534,17.6,0.569,18.9,0.3298,20.2,0.8614,2.5,0.6363,2.3965,0.809,42.9,0.9818,0,0,0.9818,0.6642,7.3133,0.5939,0,0,0.274,0.8046,0.1068,0.1773,30,0.4976,1.4795,0.5012,0,0,0.0109,0.2903,0,0,0,0,0,0,0,0,0.2903,0.1562,9.725,0.9285,26.9,0.214,4.5,0.9151,2.0576,0.8357,25.4589,0.5051,31.3311,0.2847,0,0,0.7898,0.3708,0.089,0.2126,0,0.2126,0.2126,4.8298,0.2726,11,0.6239,0,9.7,0.7456,1,9.5,0.8706,1,17.9,0.6122,0,16,0.845,1,3,0.6,9,0.2205,0.2205,0.2205,0,0,5.4,0.2101,0.2101,0.2085,0,0,1,46.4545,0.8169,9,0.0877,0.6025,9,0.125,0.0049,9,0.8745,0.2537,9,0.0278,0,2,1.678,0.4307,2.1086,0.1219,204,7.8,47,1.8,0,0,22,0.8,0,0,77,2.9,0,0,0,-999,-999
